"","SEASON","DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF"
"2014","2015-16",20160209,"GSW",123,32,60,12,34,23,26,14,35,28,5,12,6,26,"HOU",110,24,54,13,33,23,35,13,30,24,8,12,4,22
"2015","2015-16",20160209,"MIA",101,36,58,4,12,17,24,1,30,21,7,17,5,20,"SAS",119,41,75,6,14,19,26,11,32,25,10,10,4,17
"2016","2015-16",20160209,"MIL",112,38,69,7,19,15,23,11,27,25,5,14,6,20,"BOS",111,29,55,10,29,23,24,13,31,28,11,18,2,23
"2017","2015-16",20160209,"NYK",108,36,57,8,26,12,14,7,39,22,6,15,5,20,"WAS",111,23,52,16,26,17,25,2,30,26,8,10,4,18
"2018","2015-16",20160210,"BOS",139,34,62,13,33,32,37,8,35,34,5,10,2,33,"LAC",134,32,55,12,30,34,50,9,35,25,7,14,9,29
"2019","2015-16",20160210,"BKN",90,22,49,11,22,13,19,8,27,25,4,20,2,12,"MEM",109,36,66,9,20,10,12,10,25,26,15,10,2,18
"2020","2015-16",20160210,"CHI",90,33,72,5,14,9,12,11,34,21,7,18,3,17,"ATL",113,30,57,13,33,14,15,11,35,25,16,12,7,14
"2021","2015-16",20160210,"CLE",120,35,63,13,31,11,18,13,33,26,6,6,1,20,"LAL",111,25,58,13,28,22,27,11,33,16,5,11,3,19
"2022","2015-16",20160210,"DET",92,28,61,10,27,6,7,7,35,21,5,14,8,19,"DEN",103,33,64,6,19,19,24,8,39,25,10,12,3,13
"2023","2015-16",20160210,"IND",95,36,74,4,18,11,15,12,27,19,7,11,4,14,"CHA",117,33,59,12,28,15,19,10,35,24,6,13,8,13
"2024","2015-16",20160210,"MIN",117,31,62,4,14,43,53,12,33,22,5,7,6,21,"TOR",112,29,55,10,31,24,32,11,29,19,3,6,10,34
"2025","2015-16",20160210,"NOP",100,31,63,8,19,14,21,9,31,23,9,9,3,21,"UTA",96,26,49,7,21,23,30,8,36,19,6,17,3,21
"2026","2015-16",20160210,"ORL",96,29,71,8,20,14,16,13,37,26,7,15,7,18,"SAS",98,30,69,8,20,14,15,11,33,24,6,13,11,14
"2027","2015-16",20160210,"PHI",110,27,56,15,35,11,17,18,26,29,9,19,10,21,"SAC",114,40,71,4,16,22,29,15,29,29,7,13,6,16
"2028","2015-16",20160210,"PHX",104,35,72,6,21,16,22,10,40,21,7,18,6,23,"GSW",112,23,49,14,40,24,29,8,42,24,12,13,7,22
"2029","2015-16",20160210,"POR",116,33,61,8,28,26,34,16,33,21,11,13,2,27,"HOU",103,26,43,11,34,18,34,8,32,23,6,20,3,22
"2030","2015-16",20160211,"MIL",99,32,68,4,14,23,32,15,43,24,10,18,4,19,"WAS",92,28,56,6,32,18,24,9,29,25,8,14,6,24
"2031","2015-16",20160211,"OKC",121,33,54,12,32,19,23,9,41,28,4,18,7,20,"NOP",95,35,72,3,16,16,24,7,24,17,13,7,2,17
"2032","2015-16",20160218,"CLE",106,35,67,7,24,15,17,11,41,21,8,10,8,22,"CHI",95,29,72,8,21,13,22,15,34,12,4,13,4,19
"2033","2015-16",20160218,"LAC",105,27,53,12,25,15,20,8,37,23,8,18,7,20,"SAS",86,31,66,4,17,12,15,5,28,19,11,15,2,16
"2034","2015-16",20160218,"WAS",103,35,68,7,18,12,21,6,30,25,14,11,10,20,"UTA",89,27,62,4,15,23,29,12,36,20,9,23,6,21
"2035","2015-16",20160219,"ATL",111,25,51,16,36,13,13,8,34,27,7,21,4,23,"MIA",115,36,68,8,20,19,28,10,36,27,13,14,1,12
"2036","2015-16",20160219,"BKN",109,34,69,8,17,17,20,7,35,26,14,7,6,17,"NYK",98,26,56,10,26,16,18,8,36,20,6,16,6,17
"2037","2015-16",20160219,"CHI",116,41,77,7,16,13,20,11,38,32,4,9,6,27,"TOR",106,33,70,5,18,25,34,11,34,22,7,8,7,19
"2038","2015-16",20160219,"LAL",113,30,59,10,22,23,26,12,24,20,5,15,4,17,"SAS",119,42,76,6,12,17,18,13,26,30,6,10,9,20
"2039","2015-16",20160219,"MEM",109,33,61,7,21,22,28,11,31,17,13,14,5,24,"MIN",104,20,49,11,26,31,31,11,31,25,7,20,6,25
"2040","2015-16",20160219,"MIL",95,29,62,7,19,16,21,12,35,22,7,22,11,17,"CHA",98,28,55,9,31,15,18,8,29,13,13,17,6,16
"2041","2015-16",20160219,"NOP",121,34,64,7,17,32,40,11,31,22,12,16,4,22,"PHI",114,28,49,12,27,22,26,3,29,20,11,19,4,27
"2042","2015-16",20160219,"OKC",98,37,70,5,26,9,10,9,39,28,6,13,4,21,"IND",101,30,66,9,22,14,22,10,35,27,8,11,8,14
"2043","2015-16",20160219,"ORL",110,28,67,13,35,15,17,14,49,25,10,12,4,20,"DAL",104,18,48,19,41,11,18,6,39,23,8,18,6,12
"2044","2015-16",20160219,"PHX",100,19,47,11,35,29,35,9,31,23,7,20,6,33,"HOU",116,30,54,7,24,35,56,13,38,20,16,20,4,32
"2045","2015-16",20160219,"POR",137,35,67,17,30,16,23,8,40,28,12,13,4,21,"GSW",105,24,58,12,34,21,28,14,33,25,7,20,4,17
"2046","2015-16",20160219,"SAC",116,31,62,10,21,24,31,7,38,16,12,22,8,24,"DEN",110,34,66,8,24,18,26,9,35,26,12,18,5,26
"2047","2015-16",20160219,"UTA",111,27,45,10,23,27,44,8,43,22,4,15,8,26,"BOS",93,23,56,7,25,26,36,8,26,18,8,7,3,31
"2048","2015-16",20160219,"WAS",98,29,56,7,22,19,26,8,39,26,5,9,5,20,"DET",86,28,59,7,23,9,17,6,35,13,2,12,3,20
"2049","2015-16",20160220,"ATL",109,35,65,9,41,12,18,10,39,31,11,16,8,27,"MIL",117,43,87,3,17,22,32,17,48,23,12,17,10,21
"2050","2015-16",20160220,"LAC",112,29,58,13,36,15,18,15,34,24,9,14,2,24,"GSW",115,31,51,11,31,20,26,6,33,32,8,14,2,19
"2051","2015-16",20160220,"MIA",114,45,83,2,13,18,28,19,48,23,2,7,9,20,"WAS",94,37,77,3,22,11,21,12,33,13,5,6,4,23
"2052","2015-16",20160220,"MIN",95,31,72,5,12,18,25,7,24,24,9,7,6,11,"NYK",103,37,66,5,17,14,16,11,40,17,4,16,7,19
"2053","2015-16",20160221,"BKN",96,30,59,5,22,21,24,9,33,23,8,14,4,15,"CHA",104,30,52,10,27,14,15,6,35,23,7,15,1,21
"2054","2015-16",20160221,"CHI",126,31,60,13,19,25,26,8,30,30,2,8,7,21,"LAL",115,36,72,7,21,22,33,17,27,13,5,7,4,20
"2055","2015-16",20160221,"DAL",129,28,51,13,34,34,36,14,34,23,8,10,3,19,"PHI",103,25,49,12,28,17,27,8,27,19,8,15,4,31
"2056","2015-16",20160221,"DEN",101,28,52,6,21,27,34,6,30,19,11,24,5,26,"BOS",121,37,65,10,32,17,20,15,33,32,11,17,2,25
"2057","2015-16",20160221,"DET",106,25,56,12,33,20,32,11,30,18,9,11,6,25,"NOP",111,37,66,4,20,25,29,11,40,23,5,15,2,20
"2058","2015-16",20160221,"OKC",92,32,69,5,21,13,19,14,25,22,9,10,7,23,"CLE",115,31,57,10,23,23,27,13,36,25,4,12,1,21
"2059","2015-16",20160221,"ORL",102,31,66,7,25,19,29,11,34,27,12,14,3,23,"IND",105,32,58,9,24,14,21,5,39,26,7,21,6,25
"2060","2015-16",20160221,"PHX",111,34,69,9,24,16,22,13,33,26,6,13,5,30,"SAS",118,33,66,10,16,22,34,8,34,23,10,12,9,20
"2061","2015-16",20160221,"POR",115,27,58,12,32,25,38,23,25,20,7,12,6,21,"UTA",111,35,70,8,16,17,23,12,26,19,6,11,10,26
"2062","2015-16",20160221,"TOR",98,26,53,7,28,25,31,9,38,12,4,12,2,22,"MEM",85,25,56,3,20,26,32,10,34,13,6,13,3,25
"2063","2015-16",20160222,"ATL",92,26,52,10,34,10,16,8,39,23,7,17,7,17,"GSW",102,25,44,14,45,10,12,6,37,30,14,13,8,17
"2064","2015-16",20160222,"CLE",88,26,53,8,26,12,13,5,35,19,8,17,2,21,"DET",96,29,55,8,25,14,21,6,37,17,10,13,3,15
"2065","2015-16",20160222,"LAC",124,31,56,13,24,23,35,10,43,29,9,16,10,20,"PHX",84,24,64,7,24,15,20,10,31,20,8,16,2,27
"2066","2015-16",20160222,"MIA",101,36,87,2,13,23,34,20,46,19,8,14,8,24,"IND",93,31,77,5,15,16,25,7,38,17,8,12,6,26
"2067","2015-16",20160222,"MIL",108,39,70,5,16,15,25,7,37,32,10,8,8,27,"LAL",101,16,47,12,29,33,43,11,35,18,7,17,2,24
"2068","2015-16",20160222,"MIN",124,35,68,8,15,30,40,15,36,24,5,17,6,17,"BOS",122,39,73,10,28,14,17,10,28,33,13,11,2,27
"2069","2015-16",20160222,"NYK",95,31,64,6,20,15,23,12,28,18,2,8,3,20,"TOR",122,35,62,11,25,19,25,13,34,26,7,6,6,19
"2070","2015-16",20160223,"DEN",110,31,73,10,27,18,22,12,32,27,10,12,3,25,"SAC",114,36,66,7,17,21,28,6,44,28,9,16,12,18
"2071","2015-16",20160223,"PHI",115,33,58,10,21,19,26,6,30,23,7,22,4,29,"ORL",124,34,71,7,14,35,41,13,30,26,11,11,2,22
"2072","2015-16",20160223,"POR",112,30,57,10,23,22,25,7,33,24,6,15,6,18,"BKN",104,40,78,3,12,15,19,12,35,18,10,13,2,20
"2073","2015-16",20160223,"UTA",117,28,50,10,24,31,38,8,33,22,11,21,4,29,"HOU",114,25,53,11,34,31,41,11,24,17,15,14,4,28
"2074","2015-16",20160223,"WAS",109,31,68,12,26,11,17,7,48,29,9,14,4,24,"NOP",89,23,60,6,23,25,33,8,40,17,8,16,4,17
"2075","2015-16",20160224,"CHI",109,36,65,8,23,13,16,7,43,26,6,15,2,22,"WAS",104,29,62,9,28,19,26,9,33,19,11,11,4,22
"2076","2015-16",20160224,"CLE",114,32,59,13,32,11,17,12,35,26,11,9,1,20,"CHA",103,27,47,10,29,19,27,8,35,23,7,14,2,20
"2077","2015-16",20160224,"DAL",103,26,58,9,28,24,30,13,29,26,10,10,4,21,"OKC",116,31,56,12,33,18,22,14,38,28,5,13,5,27
"2078","2015-16",20160224,"DET",111,28,55,11,28,22,34,10,40,22,10,16,1,19,"PHI",91,26,60,7,23,18,26,10,30,18,8,14,4,24
"2079","2015-16",20160224,"IND",108,43,76,3,15,13,16,9,34,22,8,8,4,19,"NYK",105,22,51,13,26,22,25,8,30,22,4,13,5,17
"2080","2015-16",20160224,"LAC",81,17,39,13,46,8,14,9,38,19,13,17,9,20,"DEN",87,28,66,6,24,13,17,14,43,18,11,16,2,14
"2081","2015-16",20160224,"MEM",128,35,58,13,27,19,29,9,37,26,6,9,4,20,"LAL",119,22,49,17,39,24,33,15,30,16,5,7,3,21
"2082","2015-16",20160224,"MIA",112,34,72,6,14,26,31,11,35,19,8,12,8,23,"GSW",118,29,62,13,28,21,25,9,34,23,7,13,2,24
"2083","2015-16",20160224,"SAC",92,33,78,6,18,8,15,10,34,27,13,14,1,14,"SAS",108,36,66,8,19,12,15,6,44,26,13,16,8,16
"2084","2015-16",20160224,"TOR",114,31,59,10,26,22,26,13,26,21,7,12,7,22,"MIN",105,31,64,6,10,25,33,11,25,25,8,15,4,22
"2085","2015-16",20160225,"BOS",112,36,61,5,23,25,33,9,33,21,9,16,3,21,"MIL",107,38,72,4,15,19,25,7,28,26,9,14,7,27
"2086","2015-16",20160225,"NOP",123,35,70,12,20,17,18,14,25,29,5,12,6,25,"OKC",119,39,67,8,19,17,22,9,27,25,4,13,6,15
"2087","2015-16",20160225,"ORL",114,31,64,10,26,22,28,8,29,23,11,15,4,17,"GSW",130,40,63,13,25,11,16,8,34,35,9,20,4,21
"2088","2015-16",20160225,"PHX",106,33,71,9,27,13,23,21,29,16,10,20,4,29,"BKN",116,29,57,8,18,34,42,9,33,21,12,17,8,22
"2089","2015-16",20160225,"POR",105,24,45,13,35,18,22,11,29,22,4,21,3,30,"HOU",119,34,53,10,29,21,35,12,34,26,14,16,5,25
"2090","2015-16",20160225,"UTA",78,30,60,3,17,9,12,4,27,15,6,11,2,10,"SAS",96,29,61,9,18,11,12,9,34,17,5,11,5,16
"2091","2015-16",20160226,"ATL",103,30,55,7,34,22,24,13,35,28,14,11,11,21,"CHI",88,27,68,5,20,19,22,17,32,19,3,20,2,20
"2092","2015-16",20160226,"DAL",122,34,59,11,29,21,27,10,35,25,9,14,1,25,"DEN",116,34,64,9,29,21,31,18,31,18,7,15,3,26
"2093","2015-16",20160226,"IND",95,31,66,4,19,21,24,10,42,19,8,14,3,20,"CHA",96,25,55,11,28,13,19,6,32,23,8,14,7,21
"2094","2015-16",20160226,"LAL",95,27,55,5,23,26,39,11,27,14,9,7,3,14,"MEM",112,30,53,13,32,13,15,10,37,24,6,13,7,26
"2095","2015-16",20160226,"NYK",108,33,64,4,16,30,36,11,40,18,7,11,4,15,"ORL",95,33,66,6,27,11,16,15,32,24,6,12,1,24
"2096","2015-16",20160226,"PHI",94,27,57,8,25,16,21,7,34,21,10,11,5,19,"WAS",103,33,71,7,23,16,17,17,38,24,7,11,8,19
"2097","2015-16",20160226,"SAC",107,22,54,12,24,27,37,13,31,19,6,16,3,23,"LAC",117,34,60,9,29,22,26,11,30,18,6,8,4,27
"2098","2015-16",20160226,"TOR",99,31,56,6,17,19,26,5,29,18,6,11,0,23,"CLE",97,23,50,12,24,15,21,10,29,21,4,14,0,26
"2099","2015-16",20160227,"BOS",101,34,80,5,16,18,22,12,36,26,12,11,6,19,"MIA",89,35,74,1,13,16,23,14,40,19,7,18,12,19
"2100","2015-16",20160227,"CHI",95,32,72,7,22,10,12,10,40,33,4,9,6,21,"POR",103,33,66,5,21,22,27,8,39,20,6,10,7,17
"2101","2015-16",20160227,"HOU",94,27,59,8,25,16,22,9,30,19,5,14,4,27,"SAS",104,29,57,8,19,22,28,7,36,24,4,13,4,21
"2102","2015-16",20160227,"MIL",91,31,66,7,12,8,12,12,32,21,3,21,7,23,"DET",102,25,58,12,30,16,24,17,29,24,13,10,2,18
"2103","2015-16",20160227,"NOP",110,29,57,10,27,22,26,7,35,22,9,15,4,24,"MIN",112,37,69,5,15,23,30,7,37,28,9,11,5,21
"2104","2015-16",20160227,"OKC",118,37,70,9,26,17,26,16,46,23,6,22,4,21,"GSW",121,31,63,14,32,17,25,4,28,25,15,11,7,22
"2105","2015-16",20160227,"PHX",111,25,48,12,32,25,35,16,40,19,4,18,3,28,"MEM",106,26,60,6,20,36,42,7,27,15,11,8,4,26
"2106","2015-16",20160227,"UTA",96,32,69,5,20,17,25,16,32,14,11,21,9,19,"BKN",98,33,69,7,15,11,17,8,37,23,12,19,2,21
"2107","2015-16",20160228,"ATL",87,30,60,8,17,3,5,6,42,29,4,15,5,19,"CHA",76,20,49,7,32,15,23,10,31,16,7,6,4,12
"2108","2015-16",20160228,"DAL",128,34,53,13,36,21,21,8,35,34,9,8,6,26,"MIN",101,27,67,7,23,26,37,23,30,19,5,15,3,17
"2109","2015-16",20160228,"DET",114,29,48,12,23,20,27,7,31,28,2,10,1,20,"TOR",101,29,59,10,21,13,18,8,24,21,5,5,1,24
"2110","2015-16",20160228,"IND",102,37,79,3,14,19,25,19,33,21,7,9,5,17,"POR",111,27,57,14,24,15,21,8,37,19,4,12,7,20
"2111","2015-16",20160228,"NYK",81,26,72,6,15,11,12,12,27,16,8,11,9,23,"MIA",98,39,76,1,8,17,21,12,42,25,9,15,4,18
"2112","2015-16",20160228,"ORL",130,39,70,10,16,22,25,6,27,28,9,12,6,27,"PHI",116,36,55,5,22,29,37,3,31,20,6,17,7,21
"2113","2015-16",20160228,"WAS",113,28,48,11,31,24,34,6,39,28,6,13,2,26,"CLE",99,23,51,9,29,26,30,6,33,20,6,14,2,26
"2114","2015-16",20160229,"BOS",100,31,66,6,18,20,29,11,36,27,6,9,13,18,"UTA",95,31,77,7,24,12,17,15,37,23,6,9,4,21
"2115","2015-16",20160229,"CLE",100,26,54,9,29,21,25,9,31,22,4,11,2,15,"IND",96,29,62,8,18,14,15,9,27,23,8,11,11,23
"2116","2015-16",20160229,"DEN",96,32,50,8,25,8,10,8,32,27,3,19,4,26,"MEM",103,33,55,3,20,28,36,4,23,27,7,8,4,16
"2117","2015-16",20160229,"LAC",105,32,60,9,23,14,16,8,39,22,8,11,4,22,"BKN",95,24,58,8,19,23,33,11,33,25,10,13,3,19
"2118","2015-16",20160229,"MIL",128,40,66,8,15,24,33,10,32,30,12,17,4,24,"HOU",121,26,51,15,36,24,35,16,25,30,12,16,1,24
"2119","2015-16",20160229,"SAC",116,41,82,7,25,13,19,22,24,28,11,10,0,16,"OKC",131,33,48,14,34,23,26,10,37,28,7,21,3,23
"2120","2015-16",20160229,"WAS",116,37,69,6,20,24,31,14,39,25,6,15,6,17,"PHI",108,33,57,10,32,12,21,6,26,27,8,11,4,27
"2121","2015-16",20160301,"CHA",126,32,66,13,27,23,27,15,43,27,8,12,6,21,"PHX",92,27,64,6,27,20,27,13,29,14,5,11,2,22
"2122","2015-16",20160301,"DAL",121,34,58,9,19,26,31,6,30,27,7,15,4,19,"ORL",108,32,61,9,30,17,20,18,27,29,11,16,4,29
"2123","2015-16",20160301,"GSW",109,29,67,12,36,15,17,18,33,28,11,11,3,22,"ATL",105,25,47,12,33,19,24,7,35,25,9,17,5,17
"2124","2015-16",20160301,"LAL",107,30,57,11,26,14,21,8,38,22,5,13,4,22,"BKN",101,34,71,5,18,18,27,11,33,28,8,7,4,19
"2125","2015-16",20160301,"MIA",129,46,65,6,12,19,25,4,34,28,5,15,11,23,"CHI",111,30,67,11,23,18,26,8,21,20,10,9,2,22
"2126","2015-16",20160301,"NYK",85,27,67,6,21,13,18,8,38,11,4,8,4,17,"POR",104,25,58,12,30,18,20,9,46,17,5,7,7,18
"2127","2015-16",20160302,"BOS",116,36,81,7,26,23,24,19,38,20,9,5,8,16,"POR",93,23,55,11,29,14,20,12,36,15,4,14,7,21
"2128","2015-16",20160302,"DEN",117,26,55,12,23,29,38,7,35,22,3,11,6,20,"LAL",107,24,48,11,31,26,32,6,25,19,7,6,4,25
"2129","2015-16",20160302,"HOU",100,33,46,3,35,25,38,8,43,20,15,21,9,14,"NOP",95,22,53,14,37,9,13,6,37,24,10,22,3,28
"2130","2015-16",20160302,"LAC",103,31,66,9,32,14,21,12,33,26,11,6,3,13,"OKC",98,29,63,10,35,10,11,18,45,22,3,17,8,21
"2131","2015-16",20160302,"MEM",104,30,61,5,18,29,33,14,23,20,13,19,4,23,"SAC",98,30,56,9,26,11,20,16,28,31,7,24,3,29
"2132","2015-16",20160302,"MIL",99,31,62,3,14,28,32,6,31,14,8,12,1,21,"IND",104,28,60,10,20,18,26,12,37,28,7,14,6,23
"2133","2015-16",20160302,"MIN",98,27,61,5,14,29,34,9,36,17,8,19,2,20,"WAS",104,31,55,11,29,9,13,5,31,25,8,17,3,22
"2134","2015-16",20160302,"ORL",102,32,76,7,21,17,22,8,51,25,5,10,6,14,"CHI",89,32,80,6,19,7,11,5,43,24,6,7,2,17
"2135","2015-16",20160302,"PHI",99,21,52,13,33,18,26,7,31,23,8,14,5,24,"CHA",119,30,56,10,25,29,35,8,42,20,9,12,7,21
"2136","2015-16",20160302,"SAS",97,40,70,3,14,8,9,5,36,25,8,8,6,20,"DET",81,25,59,6,19,13,23,7,35,19,3,15,1,13
"2137","2015-16",20160302,"TOR",104,34,58,6,22,18,21,10,35,12,7,9,5,18,"UTA",94,27,57,10,26,10,16,10,23,21,6,9,6,21
"2138","2015-16",20160303,"DAL",101,38,65,7,29,4,6,13,34,25,5,15,3,25,"SAC",104,35,55,7,25,13,24,9,34,23,8,13,4,14
"2139","2015-16",20160303,"GSW",121,36,53,11,34,16,21,4,36,33,11,8,3,20,"OKC",106,36,66,4,20,22,27,11,35,22,3,14,4,18
"2140","2015-16",20160303,"MIA",108,31,66,9,17,19,25,7,41,25,5,12,8,25,"PHX",92,28,60,5,22,21,27,6,32,12,7,9,2,24
"2141","2015-16",20160303,"NOP",86,27,65,8,24,8,8,7,34,23,6,11,4,13,"SAS",94,28,60,8,21,14,15,5,44,27,8,11,10,11
"2142","2015-16",20160304,"BOS",105,37,70,4,20,19,25,13,38,20,8,8,2,14,"NYK",104,33,69,9,23,11,14,10,35,22,4,10,3,18
"2143","2015-16",20160304,"CHA",108,25,48,13,31,19,23,7,34,20,4,11,9,19,"IND",101,28,62,9,28,18,21,12,34,23,10,10,4,24
"2144","2015-16",20160304,"CLE",108,30,63,12,27,12,16,8,39,24,9,9,5,19,"WAS",83,29,61,3,20,16,24,10,37,14,2,16,5,19
"2145","2015-16",20160304,"DEN",120,40,70,6,26,22,25,17,33,28,8,15,6,20,"BKN",121,33,69,13,22,16,21,8,26,32,5,13,4,21
"2146","2015-16",20160304,"LAL",77,24,58,5,27,14,20,17,29,19,5,10,1,16,"ATL",106,24,40,13,28,19,26,3,36,31,6,10,8,18
"2147","2015-16",20160304,"MEM",94,33,63,4,18,16,19,9,33,14,8,11,5,22,"UTA",88,27,56,5,19,19,29,12,33,21,6,17,5,18
"2148","2015-16",20160304,"MIL",116,29,59,14,24,16,20,9,28,24,13,18,6,19,"MIN",101,35,65,7,22,10,14,15,28,25,9,25,5,22
"2149","2015-16",20160304,"ORL",84,28,74,7,27,7,14,15,35,20,12,14,3,31,"PHX",102,30,64,5,14,27,39,8,49,18,8,18,5,16
"2150","2015-16",20160304,"PHI",102,27,64,9,31,21,27,15,29,21,12,8,5,27,"MIA",112,34,72,5,16,29,36,16,39,24,7,16,5,19
"2151","2015-16",20160304,"TOR",117,28,55,6,12,43,54,9,29,12,5,13,4,30,"POR",115,28,56,11,27,26,35,10,26,14,5,11,3,35
"2152","2015-16",20160305,"CHI",108,27,58,9,21,27,34,12,41,28,8,25,4,21,"HOU",100,26,52,9,35,21,30,11,29,22,17,18,3,27
"2153","2015-16",20160305,"CLE",120,32,52,10,30,26,34,15,32,27,8,15,4,21,"BOS",103,27,57,10,23,19,27,10,27,17,8,14,1,22
"2154","2015-16",20160305,"LAC",97,22,47,12,32,17,28,6,35,22,10,18,10,20,"ATL",107,30,62,10,27,17,20,10,43,26,9,18,3,26
"2155","2015-16",20160305,"MIN",132,42,58,10,18,18,22,4,26,36,8,12,8,26,"BKN",118,36,66,9,26,19,26,17,20,19,7,15,4,21
"2156","2015-16",20160305,"NOP",94,29,73,9,19,9,11,6,26,25,6,8,5,27,"UTA",106,31,58,6,20,26,27,10,43,23,4,14,10,17
"2157","2015-16",20160305,"NYK",102,38,63,4,16,14,18,8,39,19,4,10,5,14,"DET",89,30,66,6,26,11,15,14,28,13,6,9,1,21
"2158","2015-16",20160305,"SAS",104,32,58,8,23,16,19,11,35,31,6,21,5,21,"SAC",94,31,65,6,16,14,21,7,26,21,13,19,4,19
"2159","2015-16",20160305,"WAS",99,33,74,6,15,15,24,14,32,25,7,16,4,21,"IND",100,30,62,7,21,19,20,10,32,14,8,12,4,28
"2160","2015-16",20160306,"DEN",116,35,81,9,26,19,25,17,41,25,8,11,5,25,"DAL",114,25,52,16,41,16,20,8,38,29,5,12,8,19
"2161","2015-16",20160306,"DET",123,32,62,12,22,23,28,10,35,22,7,12,1,23,"POR",103,24,47,11,31,22,23,3,28,18,8,13,0,23
"2162","2015-16",20160306,"LAL",112,32,62,9,25,21,22,9,32,23,12,11,6,24,"GSW",95,33,62,4,30,17,21,17,32,32,5,20,3,20
"2163","2015-16",20160306,"MEM",100,22,58,10,22,26,33,12,26,17,6,10,3,27,"PHX",109,25,43,12,28,23,30,10,37,24,3,15,3,23
"2164","2015-16",20160306,"MIA",103,28,67,8,14,23,30,13,38,16,7,12,10,18,"PHI",98,26,54,11,31,13,22,12,28,20,5,11,7,21
"2165","2015-16",20160306,"MIL",96,31,71,3,19,25,30,14,29,22,17,10,6,24,"OKC",104,25,51,7,25,33,43,14,41,27,5,21,8,23
"2166","2015-16",20160306,"TOR",107,25,44,12,33,21,27,7,35,27,8,15,6,24,"HOU",113,25,49,13,29,24,37,8,29,27,9,10,4,21
"2167","2015-16",20160307,"CHI",100,29,53,10,25,12,15,6,38,35,5,18,11,18,"MIL",90,29,73,7,18,11,17,18,30,24,7,11,5,19
"2168","2015-16",20160307,"CHA",108,29,60,12,30,14,17,6,36,20,8,13,7,17,"MIN",103,35,65,4,15,21,24,5,38,22,10,15,6,19
"2169","2015-16",20160307,"CLE",103,29,51,7,29,24,29,13,36,23,9,25,7,22,"MEM",106,35,66,6,20,18,22,9,26,23,16,16,8,26
"2170","2015-16",20160307,"DAL",90,26,56,4,25,26,32,12,39,15,5,15,1,19,"LAC",109,27,51,12,32,19,29,6,42,18,10,9,7,25
"2171","2015-16",20160307,"GSW",119,26,49,16,35,19,27,10,40,27,13,24,7,26,"ORL",113,35,69,5,21,28,34,9,33,24,14,15,3,21
"2172","2015-16",20160307,"IND",99,25,62,7,16,28,30,8,40,19,5,9,7,18,"SAS",91,30,68,4,28,19,22,18,34,15,5,8,6,19
"2173","2015-16",20160307,"NOP",115,38,69,7,25,18,26,10,33,23,17,17,6,21,"SAC",112,34,58,7,25,23,27,6,38,27,12,22,1,25
"2174","2015-16",20160308,"DEN",110,39,78,6,21,14,19,11,34,28,9,6,3,22,"NYK",94,27,57,6,18,22,26,6,37,21,1,16,9,20
"2175","2015-16",20160308,"LAL",107,31,54,9,27,18,23,10,35,21,7,15,2,22,"ORL",98,32,57,5,19,19,27,4,31,19,5,10,4,24
"2176","2015-16",20160308,"MIN",91,32,64,4,15,15,19,7,28,18,5,15,2,17,"SAS",116,43,66,4,19,18,19,9,37,28,13,9,7,16
"2177","2015-16",20160308,"POR",116,31,65,10,24,24,31,13,40,24,2,20,4,27,"WAS",109,37,79,8,20,11,23,12,33,26,9,12,5,28
"2178","2015-16",20160308,"TOR",104,27,55,10,23,20,25,12,28,24,9,16,7,15,"BKN",99,36,70,6,12,9,9,6,23,23,7,15,8,22
"2179","2015-16",20160308,"UTA",84,23,60,7,26,17,23,15,39,16,10,20,4,14,"ATL",91,30,55,8,25,7,14,4,37,15,9,16,4,19
"2180","2015-16",20160309,"BOS",116,26,55,15,32,19,24,7,31,26,9,13,7,27,"MEM",96,25,58,7,26,25,31,16,32,20,8,19,7,22
"2181","2015-16",20160309,"CHA",122,23,47,15,35,31,38,4,39,21,6,5,3,18,"NOP",113,30,52,10,33,23,28,6,37,22,2,11,3,23
"2182","2015-16",20160309,"DAL",96,30,56,9,30,9,11,7,33,25,6,8,2,19,"DET",102,29,58,9,27,17,30,15,36,19,7,11,3,14
"2183","2015-16",20160309,"GSW",115,35,54,13,30,6,10,9,30,36,10,15,7,23,"UTA",94,24,59,8,20,22,31,14,28,21,9,18,4,16
"2184","2015-16",20160309,"MIL",114,38,72,4,8,26,37,12,22,27,7,13,0,19,"MIA",108,36,65,6,15,18,19,10,29,23,6,15,8,24
"2185","2015-16",20160309,"OKC",120,39,67,9,24,15,18,10,42,33,6,16,2,20,"LAC",108,29,47,12,34,14,23,2,27,29,11,10,4,17
"2186","2015-16",20160309,"PHI",104,23,53,12,33,22,32,16,26,23,8,18,5,28,"HOU",118,27,53,11,33,31,41,17,28,22,14,13,5,24
"2187","2015-16",20160309,"PHX",97,30,60,9,29,10,15,10,28,16,6,11,0,21,"NYK",128,30,58,16,24,20,24,7,36,31,8,10,9,18
"2188","2015-16",20160309,"SAC",111,32,62,8,22,23,32,5,33,20,8,9,2,27,"CLE",120,26,46,13,44,29,35,15,36,17,5,13,1,21
